epoch,step,train_acc_mean_pos_epoch,train_acc_mean_pos_step,train_acc_top1_epoch,train_acc_top1_step,train_acc_top5_epoch,train_acc_top5_step,train_loss_cross_epoch,train_loss_cross_step,train_loss_epoch,train_loss_step,val_acc_mean_pos_epoch,val_acc_mean_pos_step,val_acc_top1_epoch,val_acc_top1_step,val_acc_top5_epoch,val_acc_top5_step,val_loss_cross_epoch,val_loss_cross_step,val_loss_epoch,val_loss_step
,412,,,,,,,,,,,,6.75,,0.0833333358168602,,0.25,,4.917861461639404,,4.917861461639404
,413,,,,,,,,,,,,7.5,,0.0,,0.1666666716337204,,4.335158348083496,,4.335158348083496
,414,,,,,,,,,,,,4.833333492279053,,0.1666666716337204,,0.5833333730697632,,3.873459577560425,,3.873459577560425
,415,,,,,,,,,,,,4.833333492279053,,0.1666666716337204,,0.75,,3.6403961181640625,,3.6403961181640625
,416,,,,,,,,,,,,7.083333492279053,,0.0833333358168602,,0.1666666716337204,,4.380548000335693,,4.380548000335693
,417,,,,,,,,,,,,2.25,,0.0,,1.0,,2.3747177124023438,,2.3747177124023438
21,1825,,,,,,,,,,,6.030701637268066,,0.05263157933950424,,0.38596490025520325,,4.120739459991455,,4.120739459991455,
21,1825,2.256024122238159,,0.4457831382751465,,0.944779098033905,,1.7008109092712402,,1.7008109092712402,,,,,,,,,,,
22,1849,,2.4166667461395264,,0.3333333432674408,,0.9166666865348816,,1.808954119682312,,1.808954119682312,,,,,,,,,,
22,1899,,2.25,,0.5833333730697632,,0.8333333730697632,,1.5614395141601562,,1.5614395141601562,,,,,,,,,,
,418,,,,,,,,,,,,5.833333492279053,,0.0,,0.4166666865348816,,4.2074713706970215,,4.2074713706970215
,419,,,,,,,,,,,,5.333333492279053,,0.1666666716337204,,0.4166666865348816,,4.132136821746826,,4.132136821746826
,420,,,,,,,,,,,,7.083333492279053,,0.0,,0.25,,4.971951007843018,,4.971951007843018
,421,,,,,,,,,,,,6.083333492279053,,0.0833333358168602,,0.3333333432674408,,4.244765758514404,,4.244765758514404
,422,,,,,,,,,,,,7.0,,0.0,,0.1666666716337204,,4.024130821228027,,4.024130821228027
,423,,,,,,,,,,,,7.0,,0.0,,0.25,,4.561834335327148,,4.561834335327148
,424,,,,,,,,,,,,6.583333492279053,,0.0833333358168602,,0.25,,4.382410049438477,,4.382410049438477
,425,,,,,,,,,,,,5.4166669845581055,,0.0,,0.5,,2.9103565216064453,,2.9103565216064453
,426,,,,,,,,,,,,6.25,,0.1666666716337204,,0.3333333432674408,,3.8098297119140625,,3.8098297119140625
,427,,,,,,,,,,,,6.583333492279053,,0.0833333358168602,,0.25,,5.687482833862305,,5.687482833862305
,428,,,,,,,,,,,,5.9166669845581055,,0.0,,0.4166666865348816,,4.225563049316406,,4.225563049316406
,429,,,,,,,,,,,,4.333333492279053,,0.0,,0.75,,2.690539836883545,,2.690539836883545
,430,,,,,,,,,,,,7.6666669845581055,,0.0,,0.0833333358168602,,6.025819301605225,,6.025819301605225
,431,,,,,,,,,,,,6.75,,0.0833333358168602,,0.25,,5.037837505340576,,5.037837505340576
,432,,,,,,,,,,,,7.583333492279053,,0.0,,0.1666666716337204,,4.398256301879883,,4.398256301879883
,433,,,,,,,,,,,,4.75,,0.1666666716337204,,0.5833333730697632,,3.934436321258545,,3.934436321258545
,434,,,,,,,,,,,,4.6666669845581055,,0.1666666716337204,,0.75,,3.6955599784851074,,3.6955599784851074
,435,,,,,,,,,,,,7.0,,0.0833333358168602,,0.1666666716337204,,4.487955093383789,,4.487955093383789
,436,,,,,,,,,,,,2.25,,0.0,,1.0,,2.444976568222046,,2.444976568222046
22,1908,,,,,,,,,,,6.004385948181152,,0.05701754242181778,,0.38596490025520325,,4.203858852386475,,4.203858852386475,
22,1908,2.099397659301758,,0.47891566157341003,,0.9588353633880615,,1.6574485301971436,,1.6574485301971436,,,,,,,,,,,
